edge_type,src_id,src_name,dst_id,dst_name,src_group,dst_group,same_group,relationship,status,amount_wan,prior_actual_wan,category_text,period,issuer_id,announcement_date,source_doc,source_page,evidence_text,src_matched_by,dst_matched_by,src_scope,dst_scope,basis
guarantee,600282,南京钢铁股份有限公司,N_上海南钢物资销售有限公司,上海南钢物资销售有限公司,G_CITIC,G_CITIC,1,wholly_owned_subsidiary,guarantee_limit,30000.0,,other,2026-01-10,600282,2026-01-10,outputs/analysis_freeze/guarantee/analysis_051_600282_guarantee_quota.json,2,"南钢股份
上海南钢
100%
88.37%
0
（二）内部决策程序
2026 年1 月9 日，公司召开第九届董事会第十四次会议，审议通过了《关
于2026 年度预计为全资子公司销售钢材提供担保的议案》，该议案尚需经公司
2026 年第一次临时股东会批准。",exact,relationship,self,self,disclosed
guarantee,600507,方大特钢科技股份有限公司,N_宁波方大海鸥贸易有限公司,宁波方大海鸥贸易有限公司,G_FANGDA,G_FANGDA,1,wholly_owned_subsidiary,guarantee_limit,5000.0,,joint_and_several,2025-11-29,600507,2025-11-29,outputs/analysis_freeze/guarantee/analysis_058_600507_guarantee_individual.json,1,"方大特钢科技股份有限公司（以下简称“方大特钢”或“公司”）于2025 年11月28 日召开第九届董事会第八次会议，以15 票同意、0 票反对、0 票弃权审议通过《关于为全资子公司提供担保的议案》。根据生产经营的需要，公司为全资子公司宁波方大海鸥贸易有限公司（以下简称“宁波海鸥”）在徽商银行股份有限公司宁波分行申请综合授信提供连带责任担保，担保（敞口）金额人民币5,000万元。",exact,group_token,self,self,disclosed
guarantee,600507,方大特钢科技股份有限公司,N_绥芬河方大国际贸易有限公司,绥芬河方大国际贸易有限公司,G_FANGDA,G_FANGDA,1,sister_company,guarantee_limit,3000.0,,joint_and_several,2026-03-03,600507,2026-03-03,outputs/analysis_freeze/guarantee/analysis_059_600507_guarantee_individual.json,4,"序号
担保方
被担保方
授信银行
担保敞口金额(万元）
担保期限
1
公司
绥芬河方大
平安银行股份有限公司
哈尔滨分行
3,000.00
一年",exact,group_token,self,self,disclosed
guarantee,600507,方大特钢科技股份有限公司,N_绥芬河方大国际贸易有限公司,绥芬河方大国际贸易有限公司,G_FANGDA,G_FANGDA,1,sister_company,guarantee_limit,32500.0,,joint_and_several,2026-03-03,600507,2026-03-03,outputs/analysis_freeze/guarantee/analysis_059_600507_guarantee_individual.json,4,"2
公司
绥芬河方大
龙江银行股份有限公司
哈尔滨开发区支行
32,500.00
一年",exact,group_token,self,self,disclosed
guarantee,600507,方大特钢科技股份有限公司,N_辽宁方大集团国贸有限公司,辽宁方大集团国贸有限公司,G_FANGDA,G_FANGDA,1,wholly_owned_subsidiary,guarantee_limit,8000.0,,joint_and_several,2026-06-27,600507,2026-06-27,outputs/analysis_freeze/guarantee/analysis_060_600507_guarantee_individual.json,2,"担保
方
被担保方
担保方持股
比例(%)
被担保方最近
一期资产负债
率(%)
截至目前担保余
额（万元）
本次新增担保额
度（万元）
担保额度占上市公
司最近一期净资产
比例(%)
担保预计有效期
是否关
联担保
是否有
反担保
公司
方大国贸
100.00
61.04
27,325.47
8,000.00
0.79
自公司第九届第十
六次董事会审议通
过之日起一年
否
否",exact,group_token,self,self,disclosed
guarantee,N_辽宁方大集团国贸有限公司,辽宁方大集团国贸有限公司,N_绥芬河方大国际贸易有限公司,绥芬河方大国际贸易有限公司,G_FANGDA,G_FANGDA,1,wholly_owned_subsidiary,guarantee_limit,50000.0,,joint_and_several,2024-02-06,600507,2024-02-06,outputs/analysis_freeze/guarantee/analysis_061_600507_guarantee_related.json,2,"序号 
担保方 
被担保方 
金融机构 
担保金额 
（万元） 
1 
方大国贸、九江 
钢铁 
绥芬河方大 龙江银行股份有限公司哈尔滨
开发区支行 
50,000",group_token,group_token,self,self,disclosed
guarantee,N_九江萍钢钢铁有限公司,九江萍钢钢铁有限公司,N_辽宁方大集团国贸有限公司,辽宁方大集团国贸有限公司,,G_FANGDA,0,sister_company,guarantee_limit,19000.0,,joint_and_several,2024-04-12,600507,2024-04-12,outputs/analysis_freeze/guarantee/analysis_062_600507_guarantee_related.json,1,"序号 
担保
方 
被担保
方 
银行 
担保
期限 
担保敞口金额 
（万元） 
1 
九江
钢铁 
方大 
国贸 
阜新银行股份有限公司抚顺分行 
三年 
19,000.00",unresolved,group_token,self,self,disclosed
guarantee,E_FANGDA_GROUP,辽宁方大集团实业有限公司,N_绥芬河方大国际贸易有限公司,绥芬河方大国际贸易有限公司,G_FANGDA,G_FANGDA,1,parent_or_controlling_shareholder,guarantee_limit,6500.0,,joint_and_several,2024-04-12,600507,2024-04-12,outputs/analysis_freeze/guarantee/analysis_062_600507_guarantee_related.json,1,"序号 
担保
方 
被担保
方 
银行 
担保
期限 
担保敞口金额 
（万元） 
2 
方大
集团 
绥芬河
方大 
哈尔滨银行股份有限公司牡丹江分行 
一年 
6,500.00",exact,group_token,self,self,disclosed
guarantee,E_FANGDA_GROUP,辽宁方大集团实业有限公司,N_绥芬河方大国际贸易有限公司,绥芬河方大国际贸易有限公司,G_FANGDA,G_FANGDA,1,parent_or_controlling_shareholder,guarantee_limit,5000.0,,joint_and_several,2024-04-12,600507,2024-04-12,outputs/analysis_freeze/guarantee/analysis_062_600507_guarantee_related.json,1,"序号 
担保
方 
被担保
方 
银行 
担保
期限 
担保敞口金额 
（万元） 
3 
方大
集团 
绥芬河
方大 
兴业银行股份有限公司哈尔滨分行 
一年 
5,000.00",exact,group_token,self,self,disclosed
guarantee,600507,方大特钢科技股份有限公司,N_方大炭素新材料科技股份有限公司,方大炭素新材料科技股份有限公司,G_FANGDA,G_FANGDA,1,sister_company,guarantee_released,25000.0,,joint_and_several,2025-02-07,600507,2025-02-07,outputs/analysis_freeze/guarantee/analysis_063_600507_guarantee_related.json,1,2023 年1 月30 日，公司与中国进出口银行甘肃省分行（以下简称“贷款人”）签订《保证合同》，公司为关联方方大炭素在中国进出口银行甘肃省分行贷款本金最高额不超过2.5 亿元人民币（贷款期限为24 个月）、利息及其他应付款项提供连带责任保证担保……2025 年1 月24 日，方大炭素已偿还贷款人本金及利息，上述担保责任相应解除。,exact,group_token,self,self,disclosed
guarantee,600507,方大特钢科技股份有限公司,N_方大炭素新材料科技股份有限公司,方大炭素新材料科技股份有限公司,G_FANGDA,G_FANGDA,1,sister_company,guarantee_provided,40000.0,,joint_and_several,2025-02-07,600507,2025-02-07,outputs/analysis_freeze/guarantee/analysis_063_600507_guarantee_related.json,2,近日，公司与中国进出口银行甘肃省分行再次签订《保证合同》，公司为关联方方大炭素在中国进出口银行甘肃省分行贷款本金最高额不超过4 亿元人民币（贷款期限为24 个月）、利息及其他应付款项提供连带责任保证担保，保证期间为方大炭素与贷款人签订的借款合同项下债务履行期届满之日起三年。对于本次担保事项，方大炭素为公司提供反担保。,exact,group_token,self,self,disclosed
guarantee,N_辽宁方大集团国贸有限公司,辽宁方大集团国贸有限公司,N_绥芬河方大国际贸易有限公司,绥芬河方大国际贸易有限公司,G_FANGDA,G_FANGDA,1,wholly_owned_subsidiary,guarantee_limit,50000.0,,joint_and_several,2025-02-11,600507,2025-02-11,outputs/analysis_freeze/guarantee/analysis_064_600507_guarantee_related.json,2,"序号 
担保方 
被担保方 
金融机构 
担保金额 
（万元） 
1 
方大国贸、九江 
钢铁 
绥芬河方大 龙江银行股份有限公司哈尔滨
开发区支行 
50,000",group_token,group_token,self,self,disclosed
guarantee,600507,方大特钢科技股份有限公司,N_方大炭素新材料科技股份有限公司,方大炭素新材料科技股份有限公司,G_FANGDA,G_FANGDA,1,sister_company,guarantee_limit,50000.0,,joint_and_several,2025-11-29,600507,2025-11-29,outputs/analysis_freeze/guarantee/analysis_065_600507_guarantee_related.json,1,公司于2025 年11 月28 日召开第九届董事会第八次会议，审议通过《关于调整与方大炭素关联担保额度的议案》，根据公司生产经营的需要，公司调整与方大炭素关联担保额度，由“不超过人民币10 亿元”调整为“不超过人民币5 亿元”，协议其他内容不变。,exact,group_token,self,self,disclosed
guarantee,600569,安阳钢铁股份有限公司,N_安钢集团永通球墨铸铁管有限责任公司,安钢集团永通球墨铸铁管有限责任公司,G_ANYANG,G_ANYANG,1,controlled_subsidiary,guarantee_limit,11000.0,,joint_and_several,2025-11-07,600569,2025-11-07,outputs/analysis_freeze/guarantee/analysis_072_600569_guarantee_related.json,1,公司此前为永通公司与徽银金融租赁有限公司开展不超过人民币1.10 亿元融资租赁业务提供连带责任保证担保将形成关联担保。,exact,group_token,self,self,disclosed
guarantee,N_江西新华新材料科技股份有限公司,江西新华新材料科技股份有限公司,N_张家港新华预应力钢绞线有限公司,张家港新华预应力钢绞线有限公司,,G_BAOWU,0,controlled_subsidiary,guarantee_limit,11000.0,,joint_and_several,2024-04-23,600782,2024-04-23,outputs/analysis_freeze/guarantee/analysis_078_600782_guarantee_individual.json,1,为满足公司控股子公司江西新华新材料科技股份有限公司（以下简称“新华新材料”）的控股子公司张家港新华日常经营和建设项目的资金需求，促进其业务发展，张家港新华拟向商业银行申请2.20亿元的流动资金贷款。控股子公司新华新材料及张家港宏兴高线有限公司按持股比例对张家港新华提供同比例担保，控股子公司新华新材料为张家港新华提供担保额度不超过1.10 亿元。,unresolved,relationship,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_中信金属股份有限公司,中信金属股份有限公司,G_CITIC,G_CITIC,1,sister_company,estimate,,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"向关联
人销售
产品、
商品
中信金属股份有限公
司
销售球团、矿
石等
市场价/
协议价
73,000
31,498",exact,group_token,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_湖北中航冶钢特种钢材有限公司,湖北中航冶钢特种钢材有限公司,G_CITIC,,0,associate_or_joint_venture,estimate,,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"湖北中航冶钢特种钢
材有限公司
销售钢材、钢
坯等
市场价/
协议价
50,000
26,473",exact,unresolved,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_中信重工机械股份有限公司,中信重工机械股份有限公司,G_CITIC,G_CITIC,1,sister_company,estimate,26500.0,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"中信重工机械股份有
限公司
销售球团等
市场价/
协议价
26,500
12,718",exact,group_token,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_黄石新兴管业有限公司,黄石新兴管业有限公司,G_CITIC,,0,other_related_party,estimate,5500.0,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"黄石新兴管业有限公
司
销售钢材、水
电等
市场价/
协议价
5,500
1,623",exact,unresolved,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_江阴兴澄马科托钢球有限公司,江阴兴澄马科托钢球有限公司,G_CITIC,,0,associate_or_joint_venture,estimate,,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"江阴兴澄马科托钢球
有限公司
销售钢材等
市场价/
协议价
46,000
39,676",exact,unresolved,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_中特泰来模具技术有限公司,中特泰来模具技术有限公司,G_CITIC,,0,other_related_party,estimate,5500.0,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"中特泰来模具技术有
限公司
销售钢材等
市场价/
协议价
5,500
7,959",exact,unresolved,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_江苏翔能科技发展有限公司,江苏翔能科技发展有限公司,G_CITIC,,0,other_related_party,estimate,26100.0,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"江苏翔能科技发展有
限公司
销售钢材等
市场价/
协议价
26,100
25,015",exact,unresolved,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_中特云商(江苏)有限责任公司,中特云商（江苏）有限责任公司,G_CITIC,,0,associate_or_joint_venture,estimate,,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"中特云商（江苏）有限
责任公司
销售原材料
等
市场价/
协议价
30,000
7,717",exact,unresolved,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_南京钢铁集团有限公司及其子公司—其他,南京钢铁集团有限公司及其子公司—其他,G_CITIC,G_CITIC,1,sister_company,estimate,,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"南京钢铁集团有限公
司及其子公司—其他
销售钢材、矿
石等
市场价/
协议价
19,000
17,231",exact,relationship,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_南京钢铁集团有限公司及其子公司-江苏金贸钢宝电子商务股份有限公司,南京钢铁集团有限公司及其子公司-江苏金贸钢宝电子商务股份有限公司,G_CITIC,G_CITIC,1,sister_company,estimate,25000.0,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"南京钢铁集团有限公
司及其子公司-江苏金
贸钢宝电子商务股份
有限公司
销售钢材、矿
石等
市场价/
协议价
25,000
20,510",exact,relationship,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_南京钢铁集团有限公司及其子公司-南京钢铁集团国际经济贸易有限公司,南京钢铁集团有限公司及其子公司-南京钢铁集团国际经济贸易有限公司,G_CITIC,G_CITIC,1,sister_company,estimate,27000.0,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"南京钢铁集团有限公
司及其子公司-南京钢
铁集团国际经济贸易
有限公司
销售钢材、矿
石等
市场价/
协议价
27,000
8,731",exact,relationship,self,self,disclosed
supply,000708,中信泰富特钢集团股份有限公司,N_中国中信股份有限公司下属其他公司,中国中信股份有限公司下属其他公司,G_CITIC,G_CITIC,1,sister_company,estimate,,,向关联人销售产品、商品,2026,000708,2025-12-31,outputs/analysis_freeze/related_party/analysis_006_000708_related_estimate.json,2,"中国中信股份有限公
司下属其他公司
销售钢材、水
电等
市场价/
协议价
6,000
4,622",exact,relationship,self,self,disclosed
