security_code,security_name,notice_date,task,title,doc_id,source_url,used_in
600231,凌钢股份,2023-03-29,pledge,关于控股股东所持公司股份解质及再质押的公告,8919151,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-3/2023-03-29/8919151.PDF,
600231,凌钢股份,2023-05-20,pledge,关于股东股票质押展期的公告,9232684,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-5/2023-05-20/9232684.PDF,
600231,凌钢股份,2023-07-01,pledge,股份质押公告,9322768,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-7/2023-07-01/9322768.PDF,analysis
600231,凌钢股份,2023-11-25,pledge,关于股东通过协议转让方式进行股票质押式回购交易违约处置暨权益变动的提示性公告,9661322,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-11/2023-11-25/9661322.PDF,
600231,凌钢股份,2023-12-29,pledge,关于控股股东所持公司股份解除质押的公告,9746466,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-12/2023-12-29/9746466.PDF,
600231,凌钢股份,2023-12-29,pledge,关于公司股东股份解除质押的公告,9746463,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-12/2023-12-29/9746463.PDF,
600231,凌钢股份,2024-02-20,pledge,股份质押公告,9834247,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-2/2024-02-20/9834247.PDF,analysis
600231,凌钢股份,2024-03-07,pledge,关于股东终止通过协议转让方式进行股票质押式回购交易违约处置的公告,9858999,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-3/2024-03-07/9858999.PDF,
600231,凌钢股份,2024-03-28,pledge,关于股东股票质押展期的公告,9903593,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-3/2024-03-28/9903593.PDF,
600231,凌钢股份,2024-04-09,pledge,关于公司股东股份解除质押的公告,9946049,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-4/2024-04-09/9946049.PDF,
600231,凌钢股份,2024-06-13,pledge,股份质押公告,10270808,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-6/2024-06-13/10270808.PDF,analysis
600231,凌钢股份,2024-06-28,pledge,关于公司股东股份解除质押的公告,10297652,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-6/2024-06-28/10297652.PDF,
600231,凌钢股份,2024-11-01,pledge,关于控股股东所持公司股份解除质押的公告,10571403,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-11/2024-11-01/10571403.PDF,
600231,凌钢股份,2025-01-21,pledge,股份质押公告,10717762,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-1/2025-01-21/10717762.PDF,analysis
600231,凌钢股份,2025-09-27,pledge,关于持股5%以上股东股份解除质押及再质押的公告,11483327,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-9/2025-09-27/11483327.PDF,analysis
600231,凌钢股份,2022-03-02,related_party,凌源钢铁股份有限公司2022年度日常关联交易公告,7858436,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-3/2022-03-02/7858436.PDF,
600231,凌钢股份,2022-08-31,related_party,凌源钢铁股份有限公司关于调整2022年度部分日常关联交易金额的公告,8502076,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2022/2022-8/2022-08-31/8502076.PDF,
600231,凌钢股份,2023-04-29,related_party,2023年度日常关联交易公告,9166021,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-4/2023-04-29/9166021.PDF,
600231,凌钢股份,2023-08-31,related_party,关于调整2023年度部分日常关联交易金额的公告,9489448,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-8/2023-08-31/9489448.PDF,
600231,凌钢股份,2023-10-28,related_party,关于调整2023年度部分日常关联交易金额的公告,9603717,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-10/2023-10-28/9603717.PDF,
600231,凌钢股份,2023-12-21,related_party,关于调整2023年度部分日常关联交易金额的公告,9724228,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2023/2023-12/2023-12-21/9724228.PDF,
600231,凌钢股份,2024-03-14,related_party,2024年度日常关联交易公告,9869615,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-3/2024-03-14/9869615.PDF,
600231,凌钢股份,2024-12-21,related_party,2025年度日常关联交易公告,10662217,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-12/2024-12-21/10662217.PDF,analysis
600231,凌钢股份,2025-06-13,related_party,关于调整2025年度部分日常关联交易金额的公告,11178362,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-6/2025-06-13/11178362.PDF,
600231,凌钢股份,2026-04-01,related_party,关于2026年日常关联交易的公告,12051620,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-4/2026-04-01/12051620.PDF,analysis
600231,凌钢股份,2026-07-16,related_party,关于调整2026年度部分日常关联交易金额的公告,12447770,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-7/2026-07-16/12447770.PDF,
